,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,sensor22
2019-11-05 00:18:00,132.23378755,92.12889734666665,112.304073315,89.037208555,110.07463840000001,97.79987335,93.09965514999999,102.19884744333332,86.03949356,103.52845511,75.04469871500001,78.45280073666667,82.46942011,88.917655965,98.40715028,102.10005188333332,104.99034121666666,122.96241,89.03498839666668,100.77208202333334,101.12042236,91.00132753333334
2019-11-05 00:19:00,118.80006408000001,107.4093094,130.89105225,98.12658689,111.27241517,92.72760772999999,91.208259585,125.03384399999999,101.15007779999999,95.02774557,91.80422083,104.21702574999999,97.28804779,110.40823359999999,98.08179472666666,95.11307271666668,88.06614938333333,91.05559794999999,110.28166454333332,104.337287895,90.79479471666667,106.28380583333335
2019-11-05 00:20:00,101.406780255,87.66295242499999,115.51523844333333,105.69463347,140.71513364999998,112.7422638,105.39190927,100.56896971666667,110.63857523333336,103.08757527,105.25289534000001,99.34414673,85.09467189,101.74615474999999,97.07994079,87.88649495333334,103.81446075,95.68864693666666,97.96781157666668,108.79095459666667,95.41039529666666,114.18559264999999
2019-11-05 00:21:00,101.5140305,102.82388051000002,117.50924679999999,127.34000400000001,100.4955521,110.99839779999999,107.34973654999999,94.918293,109.0522385,95.41601816333333,93.45008724,99.550071705,91.06984456333332,99.28897348333332,89.38016763666667,88.37481434,92.33176421,119.15219495,104.69745637333334,117.21215059999999,96.89385221,93.47020209666668
2019-11-05 00:22:00,109.41556168500001,134.327713,98.95608521,98.44202423,,99.43268585,84.79006195,116.2785136,86.901390075,97.69464113666668,99.42749406,96.27190146666668,101.506012,78.26552836,100.21367646,78.09260558999999,84.89592488,115.46963756666666,113.44116590000002,115.4124425,98.03714499333334,96.12377167
2019-11-05 00:23:00,110.7327423,,112.81235506499999,115.86597823500001,,103.67403409999999,79.42602920499999,102.126350385,96.24284363,96.29624557,91.5994873,84.67221832,88.00461578333334,94.08350118,90.71040091333333,94.31833650333333,91.32065582333333,123.4411964,99.03115082333333,86.14582317333333,90.90233992999998,97.026153565
2019-11-05 00:24:00,,114.99341585,106.30716709999999,79.9384346,90.73599243,95.03501893500001,68.51131057500001,104.13583755000002,88.222499845,92.92714438666667,100.106819135,85.19801840666666,101.0381088,56.94528961,90.822811135,72.480930325,70.636528015,98.84540175500001,115.23031106666667,111.4243355,111.95666246666667,104.20168684499998
2019-11-05 00:25:00,,104.80683140000001,,100.92661290000001,111.6332169,105.60817720000001,66.58269119,100.99048614,87.10919952500001,97.20552826333333,75.81097984,94.00839235000001,92.47692108000001,92.76483154666666,97.84313456,87.96396383000001,103.48691811666667,95.89067585333333,97.37107085666666,111.1564102,94.96118164,83.95385742
2019-11-05 00:26:00,100.97204588999999,104.012096415,,99.74786377000001,,97.934143065,94.23171998000001,81.47805786,77.87807719,78.62377166499999,86.73308054666666,84.91273751666667,70.3957901,119.6420708,97.18914032,91.53010813333333,91.83315784666667,108.71623485666667,121.00775910666668,83.15110779,88.34860610999999,110.13918305000001
2019-11-05 00:27:00,93.19309998,109.002971645,96.390815745,93.83463287,,96.04744720000001,95.44322205,97.83368302,100.63286972,96.44654591333334,117.72244769666666,93.689323425,103.3395233,95.42325846666665,86.92576600666666,94.32191467666667,93.062568665,86.864952085,94.59373854666667,91.334980005,106.91070559999999,110.7628632
2019-11-05 00:28:00,75.8603096,102.2810262,94.95095062,87.86138153,,82.95695877,98.54829660999998,93.31483078,87.49193064,91.17687605333333,113.43255236000002,94.07250977,92.19869488,106.924778,96.76882172,89.13600159,91.29677200500001,71.751636505,77.34898123333333,115.20031485666665,92.3258667,114.384758
2019-11-05 00:29:00,,105.1768723,81.413490295,75.15013885,,89.92539215,90.866230015,106.53185271500001,73.155635835,109.54447682,82.82191723,104.22322080999999,105.540142075,80.86263657,79.09653473,60.24117279,96.47826385,105.10582480666665,103.12520595000001,118.7418518,79.09460449,110.002746565
2019-11-05 00:30:00,122.7805138,91.10548401,53.95854568,113.90838621,72.61160278,101.69744871,94.62937927,86.96220779333333,105.1008759,99.05054221,88.97814178,95.96597290000001,91.78774261,78.74758911,93.35513687,82.83720397,83.64190673499999,115.07738115000001,103.68037160333334,111.7876053,101.126323705,91.256908415
2019-11-05 00:31:00,116.92208099999999,97.38015240666668,125.69591905000001,109.88300705,52.75035858,115.34110259999999,54.541034700000004,110.89487966666667,88.27546692,102.5366516,81.2208748,83.057952885,87.17577362,99.30737814666668,93.586990355,66.541654585,102.63643902333332,106.73050690000001,114.78022765333333,87.58731079,109.26115671333332,83.18414307
2019-11-05 00:32:00,109.4613533,110.18473815,123.80549113333332,110.44983675,,80.18656667,92.008312245,96.99951935666667,84.75834274,102.80095675000001,91.81171798,94.82276153333333,84.23051453,83.18429945,108.428005195,76.29984283499999,94.433956145,97.21410752,97.16641490333332,98.11363473666667,103.23411561666666,101.017517075
2019-11-05 00:33:00,109.0695419,116.4833527,112.42711640000002,91.94319151333333,114.573329915,105.45947647,,101.26409147999999,103.11544673666667,101.06351725,98.83854675,92.63416671499999,81.96524621500001,80.33149464666667,101.36744434333333,81.685092905,87.133342745,115.42357254000001,103.91824085,109.96589153666667,86.90757371,114.90893170000001
2019-11-05 00:34:00,92.95047379,103.47278339333333,100.08917618,105.38157655,,91.43987274,98.06294630333333,105.5541077,107.76375834999999,109.45553590333334,104.49262619999999,84.24852752333334,83.21058655,95.98332214,86.59588623,85.097072625,113.146095255,122.58884429999999,104.34850820000001,107.21224975000001,87.06004715,89.514217365
2019-11-05 00:35:00,99.75549316,103.69362894000001,93.02117157,77.143211385,94.40167999,87.618751525,69.6893177,97.06268310499999,103.64395141,82.814308165,67.882743835,108.64889529999999,122.4115295,104.5753403,96.20899197666665,94.64275359499999,102.2815056,98.44449234999999,112.9230372,100.44407654,104.18625639,115.37676622999999
2019-11-05 00:36:00,96.37965009999999,104.4995613,105.29788970000001,89.35416031,104.3104401,96.98132706999999,76.92953491,90.87342834500001,78.94222640666666,91.44111633666667,119.22177504999999,107.98058705,86.33250427,95.012802145,91.06911723666667,84.01865387000001,95.77284242,88.502880095,111.07797749000001,107.15472666000001,117.84253183999999,87.65122986
2019-11-05 00:37:00,98.56060665,96.46987916500001,114.30752054999999,99.65270741666666,87.1290741,78.633644105,97.72182974666667,89.9274559,94.7861404333333,107.95269522666666,113.3834,96.52075195,74.83274841,97.74700928499999,93.69587453000001,75.43637085,81.428110125,111.3093338,99.15883256000001,107.071502705,103.68740081666668,106.703731535
2019-11-05 00:38:00,105.2879791,88.17193222,100.682758355,71.96761322,145.15701289999998,,95.99779129000001,97.53927995000001,84.428653715,85.36977005,109.78073505,89.45379639000001,93.05662537,73.69918059999999,88.63411205,74.79334259000001,92.5193634,118.11896263000001,103.17627715333333,96.59164809499998,102.65065385,91.148151395
2019-11-05 00:39:00,83.69012451,93.49254608,72.99916456,98.158443425,100.668808,82.856864925,104.38942717333333,106.59931565,103.59313201333333,91.306789405,77.56702043333333,67.5521698,98.20904541,99.97712707666669,95.56546784333334,88.02867889333334,85.18511964,116.485698715,101.98278554666668,95.746524795,117.14437613333332,110.038044
2019-11-05 00:40:00,120.59360124999999,96.715984335,94.76889037999999,103.656848885,,106.46334080000001,93.44973756499999,,91.16601563,74.80611801,76.88060379000001,102.55336762499999,102.60570145,98.49105326333334,96.25723774000001,83.12461852999999,89.38621138333333,100.36095045500001,92.12244161000001,110.27253721,91.64690399,93.77457427499999
2019-11-05 00:41:00,,111.78518675,98.63680267,83.06127167,,92.02122498,82.039909365,96.74016061666667,84.73684310499999,109.00904083500001,100.73573302,82.150821685,78.93852996666666,95.87909698499999,100.82266999500001,98.21065139499999,94.24391682,98.51162912500001,97.28879041333334,99.28217316,96.07339474999999,86.631599425
2019-11-05 00:42:00,109.28173065,91.35447311499999,,68.91416931,,60.85806274,83.90596771,69.28556061,91.6127599,86.33050918500001,104.7685242,101.5955734,77.00419616666666,95.5745697,91.72799428,75.46116892333333,87.66011429,110.48122025,103.20519001999999,111.77968600000001,84.980083465,110.60428619999999
2019-11-05 00:43:00,96.03708646999999,116.44515990000002,103.27117413,92.12363052500001,,105.01194,89.12458801,95.55398178499999,76.82171122333334,98.49317678,99.21668753333334,75.73206329,87.86625287999999,84.01397705,84.85649872666666,93.96421814,113.40148923333334,101.83052059999999,95.45434317,92.17333221,108.11549374666667,92.55426024
2019-11-05 00:44:00,95.18755341,96.53744507,93.399597175,94.62965393,98.97383881,81.158504485,79.343021395,89.09915924,92.02895355000001,80.43793869000001,83.40771484,88.32308959999999,88.963974,95.704524995,90.35269165,71.26341057,93.87710571,106.7120438,121.13657125666668,91.5188179,107.06803893333336,73.34167099
2019-11-05 00:45:00,98.88385009999999,71.85160827499999,99.25777435,76.04936981,90.44336700000001,96.04319763,92.85407509999999,94.18578339,93.63762663,92.7208786,85.19370651,91.75347137,93.45832824666668,65.996513365,82.85897572666666,82.62076568500001,80.212533945,85.254268665,110.48134868333334,114.6453094,108.02280171666666,86.10488890333333
2019-11-05 00:46:00,97.72042847,95.25024035000001,100.263504,102.72253420000001,,79.39848900000001,95.43339157,82.29435348499999,85.54147084333333,95.39103696500001,90.92726135,87.53842926,102.23092650000001,87.00104523,92.38289386666666,84.5861969,83.40220514666667,106.43986003333333,98.91490173,82.457408905,93.95303344999999,101.44952902666667
2019-11-05 00:47:00,85.92190552,100.34832759999999,104.6925812,99.041831965,93.64089203,121.9372635,120.5824203,87.644989015,96.638584135,81.75444794,113.2737274,,76.271240235,90.33837128,95.204380035,81.95791625666665,104.82212066333334,124.7657547,86.19366836500001,110.43130748333334,93.18830489999999,97.160644515
2019-11-05 00:48:00,95.42590841333333,104.9513092,93.2277565,98.04707336,,107.73715209999999,126.69932560000001,87.54911041,132.3156433,85.78323364,78.94477463000001,93.64624786,82.22904205,87.75035476,85.92337418,76.790031435,97.54271190666667,103.89557137333334,86.5640182425,90.82145308,98.02785745333334,94.06107333
2019-11-05 00:49:00,86.114383695,95.03889085,104.44492721,116.69136045,95.226238235,81.28380585,68.96315002,86.58618927,86.78594971,107.31405640666667,95.60121663666666,99.96730421,98.06842041,78.092990875,109.08046339500001,82.434268955,90.295993805,99.44030762666667,93.72170258,103.63812509333333,79.36185582333333,106.17454529999999
2019-11-05 00:50:00,99.388771035,117.85434725,76.9081192,96.47186025,101.45547866999999,77.9409523,76.85395813,99.918212885,81.761779785,116.34827425,,84.09283447,84.77975464,113.06310274999998,99.63437272499999,88.69558461333334,119.1783447,96.52366257,115.88846076666665,103.800785055,103.16629792333333,102.77873991666667
2019-11-05 00:51:00,94.11226654,,103.2750626,51.51565552,74.81404114,,116.7498703,119.93929295000001,78.39238739,102.4079361,,95.15057372666666,69.84748077,86.183654785,84.21236801,82.34078853333334,107.97862625000002,102.47688295,108.141952495,126.04350026666664,98.61834718,78.97011566
2019-11-05 00:52:00,,104.92012786000001,86.0581131,114.2651443,104.5290222,106.5609436,82.828624725,98.23060224,93.99776967333332,102.86234536666666,105.05209350000001,95.41294477,75.980743405,96.755012515,96.65866089666667,80.04402923666667,86.76137924,108.88243870000001,107.60972975000001,84.91623687500001,95.25700378,93.24995803000002
2019-11-05 00:53:00,104.11697386666667,57.57768059,,103.0207291,83.62613678,62.05246353,78.48017309,121.12498470000001,83.820747375,106.588394155,87.19288635000001,97.48409652000001,122.06912990000001,81.04758707666666,105.46109516666667,76.69926706666668,92.59579468500002,133.0424957,105.09571840000001,99.10727183666667,109.70470428000002,106.8576889
2019-11-05 00:54:00,102.7883224,113.9114838,93.65599441500001,103.42296218,,109.99822996,108.3297348,105.151473985,92.397151945,99.67735289666666,89.47650400333333,96.88687515000001,95.27379608,65.9131546,98.99195606,79.285640715,101.16793059,93.783699015,108.37428791333333,99.164062505,109.05695344,108.91213229999998
2019-11-05 00:55:00,90.15119171,,75.78941345,94.45722705333333,,91.286945325,86.98420715,96.2097893,83.97913552,89.709571845,87.64086914,78.05305735333333,90.29996236,87.50182851333334,93.08791352,82.19446564,75.92197418500001,82.28861045,119.37080636666667,112.26884079999999,91.71730422,96.57818604
2019-11-05 00:56:00,92.5466156,101.50126648999999,103.8141098,103.66849520000001,81.92844391,92.56290054499999,72.08352661,96.267482755,92.32440948,88.07518005,82.891120915,75.04631996500001,80.99351883,,92.27289326666666,67.956905365,101.58351899666665,112.78106943666666,95.67611314999999,124.87601090000001,93.57062149,98.39929198333334
2019-11-05 00:57:00,98.812206255,95.23656845,90.624996185,97.01964570999999,,91.788539885,92.12086868,68.08739471,83.557868955,95.06711578,87.949604015,,97.21990585500001,80.148521425,106.52247618333335,86.99091083333333,83.21852111999999,132.83538055000002,108.81699628000001,98.031269095,117.28290050666668,69.51222992
2019-11-05 00:58:00,97.78943634,89.76277924,93.81678009000001,108.01749801,103.9915085,126.2871933,140.3342743,90.06435013000001,101.8427658,76.673067105,83.30988312,96.176044485,86.174037935,102.14809925333333,100.48712919333332,85.26647186,102.24267576333334,114.1750565,107.14922840999999,88.320737855,114.20096588999998,81.867052085
2019-11-05 00:59:00,107.66244509999999,97.10546111,83.45508575,112.7043686,,96.26518631,73.90919875,90.712677005,86.39509328666668,91.05565135,82.984848025,99.93085095999999,89.973564145,86.05652237000001,95.98630907500001,101.947673815,89.47533035500001,103.17691804666667,91.75631206000001,106.9585571,93.24316407,98.82737732
2019-11-05 01:00:00,88.47302246,,96.26248549499999,117.78138729999999,,101.1640854,88.71884918,,99.805049885,106.158828725,93.775291425,104.40684128500001,87.198825855,99.35682678,95.48045857333334,86.54517873333333,108.37937926666666,,98.13257978,79.90031433,100.40607962333333,118.84513475
2019-11-05 01:01:00,115.17646029999999,115.95410159999999,105.78224945,89.58980559999999,,81.72935486,,100.35382081333334,86.15379715,113.72736359999999,56.79730606,95.13024902,105.02762605499998,105.87151843333334,97.42362974,78.80709076,95.83699543666667,79.9077034,98.30346169333335,107.15543111,88.38214875,127.2479935
2019-11-05 01:02:00,105.077179,,100.64186097000001,105.6378403,102.8413696,92.09581757,90.262245165,106.83640290000001,80.72364044,106.77480700000001,106.316719065,94.41484833,80.91539764,91.199337005,79.47834015000001,85.90534210000001,98.55945587,82.67425538500001,117.6117401,94.12911987,102.16623686,75.64620972
2019-11-05 01:03:00,90.19670106000001,97.24902344,95.577877045,96.66552734,,96.44336702000001,84.868644715,98.23815918,97.73748779,93.60604856,98.20990372,90.97468567,92.91069794,91.05786133,94.61182912,74.64994431999999,80.160417575,115.47936630000001,111.05420941666667,104.10860825999998,104.66684975999999,127.66420744999999
2019-11-05 01:04:00,127.07534790000001,109.09357069999999,90.39134598999999,94.496944425,90.47922516,86.77293396,,80.93675232,82.32707977000001,100.745666505,72.73930168,124.8949051,84.46210862999999,97.06015396000001,93.411548615,84.50898233666668,84.29535675,115.41114425,107.7568436,121.08275858999998,101.614940665,108.8028997
2019-11-05 01:05:00,98.02207184,103.4053421,109.47156524,90.73926544,104.17112351,95.80199432,85.16558838,86.89175415,,111.1146393,110.63399509999999,101.011745455,98.20323183000001,86.78513082,80.9929371,76.32397652,91.9801712,103.0195999,99.82838821666667,95.90748342666666,102.0226974,95.36076864
2019-11-05 01:06:00,106.71968462500001,93.110466005,105.1312332,94.18113327,103.38174438499999,88.14445496,89.046745325,84.421875,95.50656891,114.1557236,82.48800277999999,104.43218990000001,81.3396454,81.51771545,107.05922699999999,80.50606536500001,98.11038970499999,122.4717369,93.60196432999999,124.07879640000002,110.28627778666667,90.97212981999999
2019-11-05 01:07:00,101.88201140000001,98.16246033,96.02502823,98.05584717,115.76759340000001,100.3019943,97.25085449666666,,111.48515703,108.04169716666665,,86.10906219,,94.2725296,92.3982315,85.51718140000001,92.02613068,98.76384607333334,106.11932371,87.19913482,91.01280212,98.10733032
2019-11-05 01:08:00,106.06137079999999,98.36685181,105.45401000000001,97.2442627,96.51008606,95.16699219,111.90798190000001,105.57053375,77.938476565,88.82455826,98.56494904,89.51721190666667,76.35697174,106.3015213,117.07696789333333,85.30404663,104.3938293,101.84561665666668,91.71866990000001,95.50130081500001,113.5776596,107.00025179999999
2019-11-05 01:09:00,102.28472140000001,125.6666183,111.65139389999999,101.2883148,92.08517456,,93.16071574,90.71100616,98.40460205,104.9119034,112.38025282,102.311477645,100.316352865,105.02837369999999,103.61325070000001,82.70083109333332,75.37765312,69.60591125,102.42067335,101.494384785,91.18280792499999,97.66054154
2019-11-05 01:10:00,,99.43022919,100.2124863,158.54911805,103.482338,109.3739929,81.21638489,78.96063615333334,109.90705870333333,99.92330169666667,80.214603425,93.96901322,108.74564744,96.24113083,104.06806946666666,85.2118988,102.9046555,101.53179166999999,117.3419647,102.72621914999999,120.16540271000001,103.3586426
2019-11-05 01:11:00,106.0749054,,,108.2827988,103.1528931,132.843025195,90.46286774,104.57929483999999,87.847198485,120.2609406,98.77642566666667,107.4358673,91.12273788499999,75.03679657,105.255806,71.84577751,110.52142840666666,112.7141037,110.82006074333333,94.77301406999999,127.35191343333334,102.42208098500001
2019-11-05 01:12:00,106.6505203,113.7349091,104.089202895,97.61996841499999,97.28047943,116.20616909999998,101.527034775,100.95514169666667,81.28730011,102.4558868,85.69229889,78.11156082,89.1198349,98.22484969,94.44474029999999,79.99660492000001,97.00880432,105.75754545000001,113.10877990666667,108.63863882666665,94.07800292,90.34812672
2019-11-05 01:13:00,112.151825,107.141571,98.93961718,104.84011459999999,,105.3586273,97.814933775,92.26950073,91.304275515,75.825370785,91.13933563,83.31155778000002,97.05651091000001,75.11809349,77.42791748,81.9116745,91.29057693499999,96.99496459999999,114.45978546333333,107.90682220000001,94.60981241,116.45229340000002
2019-11-05 01:14:00,99.70919037,123.3864212,108.649898545,110.8331909,,84.58144379,82.55023193,59.26192819833333,81.36156845,102.61738205,82.470047,91.27555847,74.24393845,102.90888595000001,105.45965068333334,76.33252716,93.75974274,113.41702020000001,123.41189575,87.284374235,116.45831300666669,109.170711515
2019-11-05 01:15:00,112.84658049999999,112.07052995000001,109.49694059499998,94.59915161,82.88893127,91.27389526,83.39978027,88.41743088499999,85.185432435,94.01135254,93.308647155,83.795684815,80.931755065,98.95907212,97.90364456,82.16218567,97.33463288499999,95.27586365,101.04187773,121.3204193,91.600460055,89.09902191
2019-11-05 01:16:00,92.930870075,,,100.5847473,114.482193,111.3265533,95.61272812,72.02026367,78.80948639,85.51394651499999,99.71958160999999,77.84318924,70.71910095,86.11666869999999,80.025608065,87.58264668999999,97.55835724,108.54842378333332,88.02348328,97.899822245,98.44470594,120.510582
2019-11-05 01:17:00,120.85739140000001,107.63822169999999,105.34078470666668,,133.1145172,,75.502183935,94.63897705,89.75102233999999,87.98433305,54.64780807,102.97312159999998,92.20832825,101.85835775,93.62673568,90.52919006,99.60656230666666,88.40794373,103.63519540666668,104.18675995,98.40724562999999,92.389312745
2019-11-05 01:18:00,109.05399320000001,92.06303406,107.30454250000001,,109.49165345,94.45194244,,91.6516037,101.901886,81.31521606,83.64360046,89.86618042,106.82461550000001,87.95739746,95.260955785,66.619312285,100.84199141,112.54554365000001,111.8197021,85.42144012,86.831371305,91.872295405
2019-11-05 01:19:00,,,89.74816132,102.4124756,88.62888336,142.6881104,87.33463285,94.13350677,89.577613835,92.37620290333332,97.97838593,91.58000183,123.56681063,80.84370422,126.96214549000001,81.860485075,79.177017215,91.94361115,105.944839465,99.963226335,131.23855590000002,87.48584177
2019-11-05 01:20:00,98.69470215,106.5623932,,145.68190765000003,,95.72637939,74.129289625,89.18431091,88.96876526,101.00186921333334,,97.07694244,94.73858261000001,105.9088821,92.59239451,85.10534413666666,114.45181275000002,94.56455994,94.48484039333334,108.82897185333333,92.65010069499999,109.75825501
2019-11-05 01:21:00,107.1970825,150.66482539999998,91.00470734,110.656913755,,147.6326904,,104.02129363499999,81.59406662,98.04296871666666,96.03428012666666,92.25415802,101.969101,87.918159485,101.74884034000002,,95.415260315,127.39261883333334,79.659877775,95.94673155500001,93.52407837499999,70.873126985
2019-11-05 01:22:00,,,115.56347659999999,115.8208084,,111.3726959,77.00622558500001,71.210126855,72.15210342,112.69554140000001,88.73156738,90.44567871,110.7668686,,109.56745147666668,90.20500183499999,92.68267822,87.952022535,111.505386355,86.552742005,99.17402268,104.07867940666665
2019-11-05 01:23:00,112.46607209999999,108.56659699000001,71.98680115,102.98972829,,100.4060059,96.17030334,81.02011108,81.53006935,86.666975035,79.8809433,105.91789250000001,79.307849885,112.34531784999999,96.80371093,92.35026297,103.836227435,98.09991455,107.4191742,100.22121046500001,81.02384949,
2019-11-05 01:24:00,109.5483475,118.5501404,108.66679380000001,107.36017609999999,,89.884357455,76.81664276500001,108.46247859999998,94.556934345,98.83326721,85.30620956499999,119.74359129999999,73.36584473,90.65684509,92.13337453000001,78.74459839,108.6235428,87.12518694,118.54484306666666,97.73849870000001,99.94378281499999,104.39043423999999
2019-11-05 01:25:00,105.60597990000001,105.65784450000001,100.98917390000001,93.93058015000001,118.32755279999999,73.15113068,114.81687930000001,86.08413696,93.43947600000001,133.66519929999998,68.74202919000001,85.948791505,81.56522623666666,90.04971313,88.91318003333333,72.88411713,95.74654768000002,112.4957657,97.93356703,101.86114247,102.62784579999999,91.39072798999999
2019-11-05 01:26:00,107.33612820000002,94.36776351,116.70435330000001,76.91113090500001,,96.45772552,117.35800929999999,111.8051071,75.26664733999999,105.2506256,86.492980945,94.48931122,68.21450043,78.84285736000001,85.93968963500001,90.87735748333334,88.950222015,94.94020081,110.71633915000001,102.65715406499999,97.51030731,101.150177
