,sensor2,sensor4,sensor6,sensor8,sensor10,sensor12,sensor14,sensor16,sensor18,sensor20,sensor22,sensor24,sensor26,sensor28,sensor30,sensor32
2019-11-05 00:10:00,95.09564209,119.29682920000002,115.9568024,97.034465795,76.010504725,90.82952118,74.735500335,84.16163127,109.73057301333334,98.28523761000001,108.34789278000001,108.5883713,107.80806729999999,132.5141144,97.64084880666667,88.91287229
2019-11-05 00:11:00,127.11205290000001,113.1027832,111.786445625,99.05812836,102.06641389999999,82.00028229,110.35691070000001,83.45571899,108.51538090000001,105.24949392999999,111.1353785,115.5835571,56.61419678,99.90293122,105.0786057,82.532375335
2019-11-05 00:12:00,129.748642,96.4684105,86.84555435,94.57527161,69.0861454,89.73264311666667,98.75102741333332,73.60835266,116.00566609999998,106.30309042666666,91.70746613,84.29850388,97.94902802,97.70473482,83.68693924666667,91.337028505
2019-11-05 00:13:00,108.99850465,95.49871826,103.3076248,95.46248627,91.36463799666667,89.17893472333333,77.3658371,67.727350235,100.548152925,102.61775209999999,123.8386459,97.79586792,100.6938095,110.3237152,100.42861682666667,82.0668869
2019-11-05 00:14:00,104.7644196,105.35819624999999,97.41403961,106.64520645,88.49455006666669,81.99086253,100.854610455,85.31829834,89.23369216,105.8737335,91.01547877333333,109.4736748,114.21559651333332,109.61035159999999,103.073761,79.98999786499999
2019-11-05 00:15:00,105.0757828,118.26737595,89.24361040000001,99.27711486999999,93.56921896,82.70011902,69.93397522,84.47638448,113.60777536666666,125.18269344999999,90.215328195,98.72441354,94.57574209,95.73438263,111.63546755000002,99.81628419
2019-11-05 00:16:00,124.1883774,94.92416381,105.98954009,73.048341755,92.05326080500001,86.81862386,97.26664986000002,80.360580445,95.884475705,96.56947835333334,104.90592703,89.960968015,101.138649,127.7492371,88.765075685,91.11952209500001
2019-11-05 00:17:00,107.5489273,,88.36325963333333,91.92836761,111.74654896666668,91.17745717000001,108.25827790000001,92.358623505,131.45216116666668,104.12192536333333,97.25967026000001,91.85788727,93.22776794,102.428009,97.47027588,100.5435562
2019-11-05 00:18:00,92.12889734666665,89.037208555,97.79987335,102.19884744333332,103.52845511,78.45280073666667,88.917655965,102.10005188333332,122.96241,100.77208202333334,91.00132753333334,120.51567079999998,110.222908,86.96952439999998,125.169719705,96.06687164
2019-11-05 00:19:00,107.4093094,98.12658689,92.72760772999999,125.03384399999999,95.02774557,104.21702574999999,110.40823359999999,95.11307271666668,91.05559794999999,104.337287895,106.28380583333335,126.293602,120.89863584999999,135.56495669999998,,86.947971345
2019-11-05 00:20:00,87.66295242499999,105.69463347,112.7422638,100.56896971666667,103.08757527,99.34414673,101.74615474999999,87.88649495333334,95.68864693666666,108.79095459666667,114.18559264999999,108.53478624,97.60820768666667,,106.69149782666666,
2019-11-05 00:21:00,102.82388051000002,127.34000400000001,110.99839779999999,94.918293,95.41601816333333,99.550071705,99.28897348333332,88.37481434,119.15219495,117.21215059999999,93.47020209666668,80.595523835,,,,88.89587402
2019-11-05 00:22:00,134.327713,98.44202423,99.43268585,116.2785136,97.69464113666668,96.27190146666668,78.26552836,78.09260558999999,115.46963756666666,115.4124425,96.12377167,,,111.9381027,113.35823059999998,85.01257706
2019-11-05 00:23:00,,115.86597823500001,103.67403409999999,102.126350385,96.29624557,84.67221832,94.08350118,94.31833650333333,123.4411964,86.14582317333333,97.026153565,,68.07787323,117.64234920000001,101.69649509999999,88.11624146
2019-11-05 00:24:00,114.99341585,79.9384346,95.03501893500001,104.13583755000002,92.92714438666667,85.19801840666666,56.94528961,72.480930325,98.84540175500001,111.4243355,104.20168684499998,63.70104599,,114.5016861,101.7651291,100.6058731
2019-11-05 00:25:00,104.80683140000001,100.92661290000001,105.60817720000001,100.99048614,97.20552826333333,94.00839235000001,92.76483154666666,87.96396383000001,95.89067585333333,111.1564102,83.95385742,112.0949631,107.57910159999999,104.7091599,107.382457715,78.46283722
2019-11-05 00:26:00,104.012096415,99.74786377000001,97.934143065,81.47805786,78.62377166499999,84.91273751666667,119.6420708,91.53010813333333,108.71623485666667,83.15110779,110.13918305000001,114.22883610000001,99.794464095,115.31800845000001,102.1529846,91.93608093
2019-11-05 00:27:00,109.002971645,93.83463287,96.04744720000001,97.83368302,96.44654591333334,93.689323425,95.42325846666665,94.32191467666667,86.864952085,91.334980005,110.7628632,119.712162,110.2476196,90.12555695,111.17612075,88.88774108999999
2019-11-05 00:28:00,102.2810262,87.86138153,82.95695877,93.31483078,91.17687605333333,94.07250977,106.924778,89.13600159,71.751636505,115.20031485666665,114.384758,103.2410355,126.197319,95.62539673,112.48996729999999,82.51133728
2019-11-05 00:29:00,105.1768723,75.15013885,89.92539215,106.53185271500001,109.54447682,104.22322080999999,80.86263657,60.24117279,105.10582480666665,118.7418518,110.002746565,,84.63980865,113.43964390000001,94.37828827000001,89.81691742
2019-11-05 00:30:00,91.10548401,113.90838621,101.69744871,86.96220779333333,99.05054221,95.96597290000001,78.74758911,82.83720397,115.07738115000001,111.7876053,91.256908415,101.93725585,101.31937409999999,116.01403810000001,94.93442535,78.78351211500001
2019-11-05 00:31:00,97.38015240666668,109.88300705,115.34110259999999,110.89487966666667,102.5366516,83.057952885,99.30737814666668,66.541654585,106.73050690000001,87.58731079,83.18414307,89.75920868,97.476879105,104.84115600000001,87.56616592,81.00792694
2019-11-05 00:32:00,110.18473815,110.44983675,80.18656667,96.99951935666667,102.80095675000001,94.82276153333333,83.18429945,76.29984283499999,97.21410752,98.11363473666667,101.017517075,105.54043575,112.01815794999999,101.32776640000002,103.110603355,80.815769195
2019-11-05 00:33:00,116.4833527,91.94319151333333,105.45947647,101.26409147999999,101.06351725,92.63416671499999,80.33149464666667,81.685092905,115.42357254000001,109.96589153666667,114.90893170000001,108.14497379999999,94.17520905,132.04490285000003,82.50831411499999,93.99997711
2019-11-05 00:34:00,103.47278339333333,105.38157655,91.43987274,105.5541077,109.45553590333334,84.24852752333334,95.98332214,85.097072625,122.58884429999999,107.21224975000001,89.514217365,110.8424835,107.6199722,104.17220685500001,80.06581116,75.95458221
2019-11-05 00:35:00,103.69362894000001,77.143211385,87.618751525,97.06268310499999,82.814308165,108.64889529999999,104.5753403,94.64275359499999,98.44449234999999,100.44407654,115.37676622999999,,96.12515259,105.97534180000001,73.14990997,83.13546753
2019-11-05 00:36:00,104.4995613,89.35416031,96.98132706999999,90.87342834500001,91.44111633666667,107.98058705,95.012802145,84.01865387000001,88.502880095,107.15472666000001,87.65122986,94.81298447,96.802486405,100.22807309999999,109.94998170000001,82.05078125
2019-11-05 00:37:00,96.46987916500001,99.65270741666666,78.633644105,89.9274559,107.95269522666666,96.52075195,97.74700928499999,75.43637085,111.3093338,107.071502705,106.703731535,104.29971309999999,94.48578644,113.20104979999999,99.04548645,77.88928985499999
2019-11-05 00:38:00,88.17193222,71.96761322,,97.53927995000001,85.36977005,89.45379639000001,73.69918059999999,74.79334259000001,118.11896263000001,96.59164809499998,91.148151395,102.278675075,95.15396881,93.08972169,91.55098343,80.86696624999999
2019-11-05 00:39:00,93.49254608,98.158443425,82.856864925,106.59931565,91.306789405,67.5521698,99.97712707666669,88.02867889333334,116.485698715,95.746524795,110.038044,91.26815033,96.87466431,115.64769740000001,86.29392242,85.596710205
2019-11-05 00:40:00,96.715984335,103.656848885,106.46334080000001,,74.80611801,102.55336762499999,98.49105326333334,83.12461852999999,100.36095045500001,110.27253721,93.77457427499999,82.35864069,108.904129,94.48925018,103.17548751499999,80.1101799
2019-11-05 00:41:00,111.78518675,83.06127167,92.02122498,96.74016061666667,109.00904083500001,82.150821685,95.87909698499999,98.21065139499999,98.51162912500001,99.28217316,86.631599425,109.63393400000001,76.33855821499999,93.67480468,99.84992218,79.42166901
2019-11-05 00:42:00,91.35447311499999,68.91416931,60.85806274,69.28556061,86.33050918500001,101.5955734,95.5745697,75.46116892333333,110.48122025,111.77968600000001,110.60428619999999,78.30472376,91.21248627,94.77971649,120.06074905,88.92266082500001
2019-11-05 00:43:00,116.44515990000002,92.12363052500001,105.01194,95.55398178499999,98.49317678,75.73206329,84.01397705,93.96421814,101.83052059999999,92.17333221,92.55426024,101.4664459,78.91875076,99.17978668,99.56200409,87.94483948
2019-11-05 00:44:00,96.53744507,94.62965393,81.158504485,89.09915924,80.43793869000001,88.32308959999999,95.704524995,71.26341057,106.7120438,91.5188179,73.34167099,84.428436275,87.72829437,109.4498596,83.072052,76.103225705
2019-11-05 00:45:00,71.85160827499999,76.04936981,96.04319763,94.18578339,92.7208786,91.75347137,65.996513365,82.62076568500001,85.254268665,114.6453094,86.10488890333333,98.08980558500001,97.160972605,90.05615234,107.0353775,88.302742005
2019-11-05 00:46:00,95.25024035000001,102.72253420000001,79.39848900000001,82.29435348499999,95.39103696500001,87.53842926,87.00104523,84.5861969,106.43986003333333,82.457408905,101.44952902666667,115.57901383999999,92.403972625,121.0179825,99.63716125,86.78802490000001
2019-11-05 00:47:00,100.34832759999999,99.041831965,121.9372635,87.644989015,81.75444794,,90.33837128,81.95791625666665,124.7657547,110.43130748333334,97.160644515,91.2736969,102.69581600000001,104.64504240000001,94.87518311,73.54813385
2019-11-05 00:48:00,104.9513092,98.04707336,107.73715209999999,87.54911041,85.78323364,93.64624786,87.75035476,76.790031435,103.89557137333334,90.82145308,94.06107333,107.67867279999999,79.124755855,96.97478101500002,84.00416565,74.11530304
2019-11-05 00:49:00,95.03889085,116.69136045,81.28380585,86.58618927,107.31405640666667,99.96730421,78.092990875,82.434268955,99.44030762666667,103.63812509333333,106.17454529999999,78.31621933,108.72852705,100.6241455,107.15365600000001,90.56884766
2019-11-05 00:50:00,117.85434725,96.47186025,77.9409523,99.918212885,116.34827425,84.09283447,113.06310274999998,88.69558461333334,96.52366257,103.800785055,102.77873991666667,118.62249754999999,85.51779938,81.78704071,89.38223648499999,90.40065765
2019-11-05 00:51:00,,51.51565552,,119.93929295000001,102.4079361,95.15057372666666,86.183654785,82.34078853333334,102.47688295,126.04350026666664,78.97011566,,,113.94171909999999,111.1426163,
2019-11-05 00:52:00,104.92012786000001,114.2651443,106.5609436,98.23060224,102.86234536666666,95.41294477,96.755012515,80.04402923666667,108.88243870000001,84.91623687500001,93.24995803000002,,100.0600662,102.1202393,,67.644701005
2019-11-05 00:53:00,57.57768059,103.0207291,62.05246353,121.12498470000001,106.588394155,97.48409652000001,81.04758707666666,76.69926706666668,133.0424957,99.10727183666667,106.8576889,111.13945770000001,81.772649785,96.561874415,104.8754807,75.002674105
2019-11-05 00:54:00,113.9114838,103.42296218,109.99822996,105.151473985,99.67735289666666,96.88687515000001,65.9131546,79.285640715,93.783699015,99.164062505,108.91213229999998,106.2122269,87.27850342,,102.063079825,
2019-11-05 00:55:00,,94.45722705333333,91.286945325,96.2097893,89.709571845,78.05305735333333,87.50182851333334,82.19446564,82.28861045,112.26884079999999,96.57818604,80.61463356,69.20381927,102.3819046,75.50654602,77.87120819
2019-11-05 00:56:00,101.50126648999999,103.66849520000001,92.56290054499999,96.267482755,88.07518005,75.04631996500001,,67.956905365,112.78106943666666,124.87601090000001,98.39929198333334,145.82286069999998,101.8111954,,119.0718689,96.46047974
2019-11-05 00:57:00,95.23656845,97.01964570999999,91.788539885,68.08739471,95.06711578,,80.148521425,86.99091083333333,132.83538055000002,98.031269095,69.51222992,88.44122696,101.737998965,78.53224564,95.60569000000001,
2019-11-05 00:58:00,89.76277924,108.01749801,126.2871933,90.06435013000001,76.673067105,96.176044485,102.14809925333333,85.26647186,114.1750565,88.320737855,81.867052085,87.806049345,,126.5541534,,85.3046875
2019-11-05 00:59:00,97.10546111,112.7043686,96.26518631,90.712677005,91.05565135,99.93085095999999,86.05652237000001,101.947673815,103.17691804666667,106.9585571,98.82737732,,91.22227859666668,109.7589722,106.13321302499999,87.095119475
2019-11-05 01:00:00,,117.78138729999999,101.1640854,,106.158828725,104.40684128500001,99.35682678,86.54517873333333,,79.90031433,118.84513475,120.78058625,91.75127411,,121.83924359999999,75.96110535
2019-11-05 01:01:00,115.95410159999999,89.58980559999999,81.72935486,100.35382081333334,113.72736359999999,95.13024902,105.87151843333334,78.80709076,79.9077034,107.15543111,127.2479935,76.233249665,97.07714844,119.1706619,,82.797828675
2019-11-05 01:02:00,,105.6378403,92.09581757,106.83640290000001,106.77480700000001,94.41484833,91.199337005,85.90534210000001,82.67425538500001,94.12911987,75.64620972,107.5243301,118.4776955,108.3191223,99.10460665,90.28081512
2019-11-05 01:03:00,97.24902344,96.66552734,96.44336702000001,98.23815918,93.60604856,90.97468567,91.05786133,74.64994431999999,115.47936630000001,104.10860825999998,127.66420744999999,129.25579069999998,109.2758102,,111.8714981,71.82556915
2019-11-05 01:04:00,109.09357069999999,94.496944425,86.77293396,80.93675232,100.745666505,124.8949051,97.06015396000001,84.50898233666668,115.41114425,121.08275858999998,108.8028997,78.5196228,62.26753807,108.25514985000001,96.37801361,107.62651059999999
2019-11-05 01:05:00,103.4053421,90.73926544,95.80199432,86.89175415,111.1146393,101.011745455,86.78513082,76.32397652,103.0195999,95.90748342666666,95.36076864,91.11913681,100.5226555,,,86.26639557
2019-11-05 01:06:00,93.110466005,94.18113327,88.14445496,84.421875,114.1557236,104.43218990000001,81.51771545,80.50606536500001,122.4717369,124.07879640000002,90.97212981999999,103.0698318,95.49707794,110.7517853,100.1196747,61.09986496
2019-11-05 01:07:00,98.16246033,98.05584717,100.3019943,,108.04169716666665,86.10906219,94.2725296,85.51718140000001,98.76384607333334,87.19913482,98.10733032,,78.08866882,,,88.28156662
2019-11-05 01:08:00,98.36685181,97.2442627,95.16699219,105.57053375,88.82455826,89.51721190666667,106.3015213,85.30404663,101.84561665666668,95.50130081500001,107.00025179999999,103.690765385,104.12744523,109.20822140000001,100.17789459,61.719347
2019-11-05 01:09:00,125.6666183,101.2883148,,90.71100616,104.9119034,102.311477645,105.02837369999999,82.70083109333332,69.60591125,101.494384785,97.66054154,101.9219437,106.59807590000001,117.62220759999998,91.53282419333334,95.67073059
2019-11-05 01:10:00,99.43022919,158.54911805,109.3739929,78.96063615333334,99.92330169666667,93.96901322,96.24113083,85.2118988,101.53179166999999,102.72621914999999,103.3586426,,89.991542835,88.67420959,114.8382149,80.236894625
2019-11-05 01:11:00,,108.2827988,132.843025195,104.57929483999999,120.2609406,107.4358673,75.03679657,71.84577751,112.7141037,94.77301406999999,102.42208098500001,102.56988018333334,119.2341614,99.21709442,117.78149409999999,73.47431755
2019-11-05 01:12:00,113.7349091,97.61996841499999,116.20616909999998,100.95514169666667,102.4558868,78.11156082,98.22484969,79.99660492000001,105.75754545000001,108.63863882666665,90.34812672,105.040561685,99.47156145000001,96.64437483,114.56588365000002,81.362646085
2019-11-05 01:13:00,107.141571,104.84011459999999,105.3586273,92.26950073,75.825370785,83.31155778000002,75.11809349,81.9116745,96.99496459999999,107.90682220000001,116.45229340000002,104.96452331500001,102.278102865,116.6851196,,83.543968205
2019-11-05 01:14:00,123.3864212,110.8331909,84.58144379,59.26192819833333,102.61738205,91.27555847,102.90888595000001,76.33252716,113.41702020000001,87.284374235,109.170711515,106.476932505,110.4107704,80.817609765,81.19256590333333,84.410339355
2019-11-05 01:15:00,112.07052995000001,94.59915161,91.27389526,88.41743088499999,94.01135254,83.795684815,98.95907212,82.16218567,95.27586365,121.3204193,89.09902191,118.71226885,115.5725479,,94.400562285,81.483608245
2019-11-05 01:16:00,,100.5847473,111.3265533,72.02026367,85.51394651499999,77.84318924,86.11666869999999,87.58264668999999,108.54842378333332,97.899822245,120.510582,,80.090126035,91.14748953,118.40416210000001,52.82168579
2019-11-05 01:17:00,107.63822169999999,,,94.63897705,87.98433305,102.97312159999998,101.85835775,90.52919006,88.40794373,104.18675995,92.389312745,93.87347412,,97.83401489,90.64353179999999,85.41931534
2019-11-05 01:18:00,92.06303406,,94.45194244,91.6516037,81.31521606,89.86618042,87.95739746,66.619312285,112.54554365000001,85.42144012,91.872295405,77.89524078,113.08985519999999,129.9083252,114.2692337,72.23342896
2019-11-05 01:19:00,,102.4124756,142.6881104,94.13350677,92.37620290333332,91.58000183,80.84370422,81.860485075,91.94361115,99.963226335,87.48584177,113.2818298,87.46267701,105.18319699999999,77.71350479,69.767492295
2019-11-05 01:20:00,106.5623932,145.68190765000003,95.72637939,89.18431091,101.00186921333334,97.07694244,105.9088821,85.10534413666666,94.56455994,108.82897185333333,109.75825501,69.356987,84.86433411,118.41664890000001,103.22667314,100.71312332000001
2019-11-05 01:21:00,150.66482539999998,110.656913755,147.6326904,104.02129363499999,98.04296871666666,92.25415802,87.918159485,,127.39261883333334,95.94673155500001,70.873126985,89.33100891,94.6939888,104.1103821,105.93568038,84.48670959500001
2019-11-05 01:22:00,,115.8208084,111.3726959,71.210126855,112.69554140000001,90.44567871,,90.20500183499999,87.952022535,86.552742005,104.07867940666665,110.6138458,84.18626404,87.30344772000001,120.7045135,80.285476665
2019-11-05 01:23:00,108.56659699000001,102.98972829,100.4060059,81.02011108,86.666975035,105.91789250000001,112.34531784999999,92.35026297,98.09991455,100.22121046500001,,106.1130409,95.95957184,85.62813568,114.1221504,78.21568298
2019-11-05 01:24:00,118.5501404,107.36017609999999,89.884357455,108.46247859999998,98.83326721,119.74359129999999,90.65684509,78.74459839,87.12518694,97.73849870000001,104.39043423999999,87.43408203,83.8669281,103.17807769500001,99.615924855,85.02541351
2019-11-05 01:25:00,105.65784450000001,93.93058015000001,73.15113068,86.08413696,133.66519929999998,85.948791505,90.04971313,72.88411713,112.4957657,101.86114247,91.39072798999999,84.61964035,78.219930655,125.49727630000001,118.85384369999998,103.94195557
2019-11-05 01:26:00,94.36776351,76.91113090500001,96.45772552,111.8051071,105.2506256,94.48931122,78.84285736000001,90.87735748333334,94.94020081,102.65715406499999,101.150177,117.2705078,90.18920518499999,121.3585815,88.62759399,
2019-11-05 01:27:00,109.5852051,93.057056425,105.930988335,110.468483,92.95925140000001,95.071361535,98.206283585,75.707321165,111.23159025,107.25084685666667,97.189495085,82.82679175999999,102.26316452500001,99.785556775,,84.6057663
2019-11-05 01:28:00,,98.3841095,94.30965424,,99.71514636666667,95.20904541,73.92746162499999,93.48485182499999,111.88673019999999,77.95550539,106.72154744333334,96.85627366,124.06613922,81.33012964,101.7061844,90.62605286
2019-11-05 01:29:00,76.629037845,,,96.13411713,93.68314870666666,92.97187805,114.95348738,81.96125793499999,108.89323806499999,123.794693,78.790506365,111.43608859999999,94.06113053,64.736879345,105.55059815,50.05735524666667
2019-11-05 01:30:00,95.60942841,103.6183395,93.98213959,,102.821312,100.22165935333332,96.21569824,86.34001160000001,111.90233358,102.57771049333333,107.19912719999999,92.53241348,101.5088882,109.8855591,,78.44166565
2019-11-05 01:31:00,109.50245670000001,102.47766115,88.06774902,79.03119659,107.86813355,83.00138601666667,84.841876985,93.31216177666666,107.229908,84.131937015,86.69542694,103.0586166,70.818254475,108.875267,90.59892273,85.6832428
2019-11-05 01:32:00,105.6675949,93.54627991,94.752880095,112.79328159999999,92.90300749333333,88.78404617000001,105.56386566666667,89.35504658666666,77.35586357,92.505058285,99.81864929,90.32344055,94.594711305,,59.25296783,89.78218079
2019-11-05 01:33:00,101.1061554,101.569812775,114.9125824,101.441410065,85.26270292000001,99.15177918,87.49082945,78.31659444333333,109.8252869,88.37397767,81.235008235,72.399137495,97.027893065,95.14862061,96.72069549999999,92.85010147
2019-11-05 01:34:00,102.35672250333333,109.467804,100.8596725,86.37554932,113.6107483,93.36545563,79.01793289,71.377178195,87.51821136,97.60212706,75.22677039999999,92.23476409999999,92.64767710333332,,102.20761492,
2019-11-05 01:35:00,113.41646580000001,94.179748525,77.02495575,44.293445585,105.28578190000002,88.01770782,99.44728088,57.02430344,66.28127289,86.85955429,112.88193894999999,112.17416765000002,115.55989070000001,84.04416847,79.71151733,
2019-11-05 01:36:00,107.08430100000001,118.437641155,119.89387509999999,95.25409698,95.25244523500001,102.8476791,75.69544983,74.348430635,101.32490541,100.27797699666667,87.20232773,78.652709965,,115.32893370000001,,93.15177917
2019-11-05 01:37:00,116.288314815,104.2864151,,106.1131287,97.009475705,75.20578766,88.71771240000001,73.62367439,98.39784623,77.04012681,82.79539489499999,,78.23595237500001,,,
2019-11-05 01:38:00,96.58711241,,55.35416412,88.9104805,116.38359070000001,77.95942688,77.62264633000001,73.98771285999999,119.90126799999999,96.68331527000001,99.77059174,102.2726974,96.83930206,,85.45346832,121.5880432
2019-11-05 01:39:00,,82.11590576,,69.70998383,89.73320007,84.84299469,84.814792635,90.05069222666667,80.9138031,117.35933689999999,104.12709050000001,77.86398506,,,136.8911133,72.05418396
2019-11-05 01:40:00,,91.0357132,90.935375215,89.09091187,92.42663574,84.86484528,68.77213478,78.144737245,83.521205905,103.279125215,54.29689407,,91.27143097,156.9810486,97.58545685,68.453336715
2019-11-05 01:41:00,94.06682587,93.93842316,,105.7912979,91.94805145,76.58747099666667,79.79692078,81.329788205,82.93074797,84.76800537,99.16599274,97.31541443,129.8925934,,91.20050048499999,
2019-11-05 01:42:00,95.46461487,95.49789429,95.34542847,96.49291992,95.26321157666666,67.060304645,65.29580688,68.157176975,103.1833344,74.08656438333334,96.60434723,135.216629,,115.98891445,67.42686462,78.35630798
2019-11-05 01:43:00,,89.82826996,88.15270996000001,74.009967805,96.43818665,81.67468262,,67.77736664,69.16770935,123.80728149999999,86.46543121,,96.04869843,93.05081175000001,104.75820159999999,64.6206665
2019-11-05 01:44:00,100.3153152,86.38336563,88.80495453,97.01614635333333,95.011451725,59.49715424,76.94542312499999,69.80476379,105.5898666,83.06650925,98.02209473,105.1265335,100.2741776,,,56.16302872
2019-11-05 01:45:00,102.28491209500001,103.6649475,94.33709715666667,83.26839446,45.08773041,95.64027405,77.24465179500001,,95.770511645,125.915119195,130.321991,108.45013429999999,91.07701109,113.933136,86.59529877,63.297983169999995
2019-11-05 01:46:00,92.14400482,84.25671768000001,,110.475887295,90.39223226333336,80.620052335,,83.186649325,85.36327362,97.301296255,97.78462598499999,106.87646480000001,,,85.46797943,87.037872315
2019-11-05 01:47:00,92.70899202000001,98.84656525,98.79597473,75.547584555,80.05652618333333,,93.93172835,71.14440155,122.54139711,101.930240645,107.16596602,93.66093444,80.46996434666666,102.0756531,85.28278351,90.23231507
2019-11-05 01:48:00,,,110.2180328,97.08591461,86.08844757,77.360874175,107.92444609999998,80.686306,103.873760215,112.87760542,109.26826480000001,84.46235657,96.75846863,,123.80387495,46.491269110000005
2019-11-05 01:49:00,107.5619202,99.63143158,91.57840347,93.084804535,113.0998764,157.8679962,120.7025986,84.14315796,107.28664777,97.18761444,62.67665863,98.57772827,73.90190887,91.31406402500001,106.06845852999999,
2019-11-05 01:50:00,106.4968185,89.82719803,89.181583405,118.51380159999998,86.78664017,128.7665558,104.17295835499999,80.676898955,105.9042435,96.32280349999999,102.34816740000001,76.27590942,83.70317841,122.32264709999998,54.38351059,71.05155182
2019-11-05 01:51:00,102.53800583,102.19650651999999,99.79187775,119.7439499,99.32609558,110.51845549999999,99.69329834,83.58364359666666,93.66873168999999,94.51298523,78.39163208,101.387428285,93.83830513333334,103.3234024,86.53304671999999,89.91130829
2019-11-05 01:52:00,102.19159317,116.89195249999999,118.74538419999999,132.1342926,120.904274,105.9521179,88.05200576499999,62.34823227,92.32823563,,119.2910538,114.64328770000002,82.33040998,,118.66336820000001,62.37080383
2019-11-05 01:53:00,110.78656770000002,,,104.03575129999999,118.64590449999999,86.76750183,81.79961395,80.74202346999999,99.66046906,105.67228700000001,109.8320007,83.48120688,,89.97048570999999,,77.81006622
2019-11-05 01:54:00,,117.44802859999999,110.2351379,116.64560315,96.56507111,70.84674072,104.13655849999999,79.9283638,88.20373535,81.35444641000001,89.83488080500001,,105.33216090000002,57.80626297,99.16767501,
2019-11-05 01:55:00,132.1862335,115.5017853,118.16297150000001,95.34492493,88.35686493,96.56973646,87.72437286499999,63.871686935,91.26794816499999,109.19981382999998,112.78564836999999,133.4586945,85.41703796,121.23544309999998,82.536125185,82.42185211
2019-11-05 01:56:00,126.03151325000002,87.66837311,98.92783356,92.56708527,104.74608870000002,89.82925035,88.62912750000001,74.36202748666666,93.10533144000001,92.92634963500001,92.4982605,,77.96443176999999,105.97686770000001,87.49254608,
2019-11-05 01:57:00,124.16745,95.38095093,99.092472085,83.853912365,110.22892,98.09945679,84.66122818,81.67684555,82.42732620000001,100.608062765,91.53166199,,80.323354715,102.03435520000001,,77.47164154
2019-11-05 01:58:00,109.0838699,102.12817382,99.45484924,102.2379481,92.9803467,81.0655098,81.53857422,92.19745252499999,84.618072515,89.164279935,112.511528,86.12099268,,,101.3980026,74.45868683
2019-11-05 01:59:00,104.62298583999998,112.8939743,97.61469267,101.0862579,83.50418091,105.0839844,,74.46347809,93.89884186,113.68505859999999,93.74630611666667,71.824001315,82.62875366,,101.5555878,52.53368759
2019-11-05 02:00:00,105.56858445,89.31307220000001,91.75835419,100.6453934,91.66378784,80.84300995,79.410663605,70.49989128,96.71142961000001,103.91858672000001,73.39304924000001,88.12349701,,106.1111374,,83.03457642
2019-11-05 02:01:00,102.32205959999999,94.57103729,83.09379959,97.57563400000001,111.26064299999999,95.44024658,82.32165527,71.827695845,122.5438614,70.56093597,,,,108.90102385,53.65784454,90.52837372
